uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH|Name,Mappings|NARROWER-THAN|PIH|Name,Mappings|BROADER-THAN|PIH|Name,Mappings|SAME-AS|PIH|Number,Mappings|NARROWER-THAN|PIH|Number,Mappings|BROADER-THAN|PIH|Number,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|BROADER-THAN|CIEL,Mappings|SAME-AS|AMPATH,Mappings|SAME-AS|org.openmrs.module.emrapi,Absolute high,Critical high,Normal high,Absolute low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
9d8f3516-3f10-11e4-adec-0800271c1b75,,As directed,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
bb62c684-3f10-11e4-adec-0800271c1b75,,Hour(s),hour(s),,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
bb6436e3-3f10-11e4-adec-0800271c1b75,,Week(s),week(s),,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
bb655344-3f10-11e4-adec-0800271c1b75,,Month(s),month(s),,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
bbad3db9-3f10-11e4-adec-0800271c1b75,,Impression,Impression,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c1fac160-3f10-11e4-adec-0800271c1b75,,Class,class,,Misc,Coded,OBC;General;SC;ST;Other caste,,,,,,,,,,,,,,,,,,,,,,
c1fb51cc-3f10-11e4-adec-0800271c1b75,,OBC,OBC,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c1fc20ab-3f10-11e4-adec-0800271c1b75,,General,General,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c1fcd1c6-3f10-11e4-adec-0800271c1b75,,SC,SC,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c20478b6-3f10-11e4-adec-0800271c1b75,,ST,ST,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c207073d-3f10-11e4-adec-0800271c1b75,,Other caste,Other caste,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c2084e7b-3f10-11e4-adec-0800271c1b75,,Education Details,education,,Misc,Coded,Uneducated;5th Pass and Below;6th to 9th;10th pass;12th pass;Graduate and Above,,,,,,,,,,,,,,,,,,,,,,
c2107f30-3f10-11e4-adec-0800271c1b75,,Uneducated,Uneducated,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c211442b-3f10-11e4-adec-0800271c1b75,,5th Pass and Below,5th Pass and Below,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c2123edc-3f10-11e4-adec-0800271c1b75,,6th to 9th,6th to 9th,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c2139dd9-3f10-11e4-adec-0800271c1b75,,10th pass,10th pass,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c214d657-3f10-11e4-adec-0800271c1b75,,12th pass,12th pass,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c22054ce-3f10-11e4-adec-0800271c1b75,,Graduate and Above,Graduate and Above,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c221869a-3f10-11e4-adec-0800271c1b75,,Occupation,occupation,,Misc,Coded,Unemployed;Student;Government;Business;Housewife;Labour,,,,,,,,,,,,,,,,,,,,,,
c2222941-3f10-11e4-adec-0800271c1b75,,Unemployed,Unemployed,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c2232daf-3f10-11e4-adec-0800271c1b75,,Student,Student,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c223fe8d-3f10-11e4-adec-0800271c1b75,,Government,Government,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c224c534-3f10-11e4-adec-0800271c1b75,,Business,Business,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c2259b07-3f10-11e4-adec-0800271c1b75,,Housewife,Housewife,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c22666ac-3f10-11e4-adec-0800271c1b75,,Labour,Labour,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c3659bf9-3f10-11e4-adec-0800271c1b75,,Comments,Comments,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c366184c-3f10-11e4-adec-0800271c1b75,,REGISTRATION FEES,REGISTRATION FEES,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,0,
5090AAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Height,Height,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,Cm,,1,
5089AAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Weight,Weight,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,Kg,,1,
c36bc411-3f10-11e4-adec-0800271c1b75,,Pulse,Pulse,,Misc,Numeric,,,,,,,,,,,,,,,,72,,,72,/min,,1,
c36e9c8b-3f10-11e4-adec-0800271c1b75,,Systolic,Systolic,,Misc,Numeric,,,,,,,,,,,,,,,,140,,,110,mm Hg,,1,
c379aa1d-3f10-11e4-adec-0800271c1b75,,Diastolic,Diastolic,,Misc,Numeric,,,,,,,,,,,,,,,,85,,,70,mm Hg,,1,
c37bd733-3f10-11e4-adec-0800271c1b75,,Temperature,Temperature,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,F,,1,
c37e0f37-3f10-11e4-adec-0800271c1b75,,RR,RR,,Misc,Numeric,,,,,,,,,,,,,,,,20,,,16,/min,,1,
c3838414-3f10-11e4-adec-0800271c1b75,,SPO2,SPO2,,Misc,Numeric,,,,,,,,,,,,,,,,,,,97,%,,1,
c38a88af-3f10-11e4-adec-0800271c1b75,,Hospital Course,Hospital Course,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c38b363a-3f10-11e4-adec-0800271c1b75,,History and Examination Notes,History and Examination Notes,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c38ce391-3f10-11e4-adec-0800271c1b75,,Date of Operation,Date of Operation,,Misc,Date,,,,,,,,,,,,,,,,,,,,,,,
c38d98cd-3f10-11e4-adec-0800271c1b75,,Orthopedic Operative Report at Discharge,Orthopedic Operative Report,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c38e5cc4-3f10-11e4-adec-0800271c1b75,,Follow up Date,Follow up Date,,Misc,Date,,,,,,,,,,,,,,,,,,,,,,,
c38f4755-3f10-11e4-adec-0800271c1b75,,Lab Investigation Notes,Lab Investigation Notes,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c3901c02-3f10-11e4-adec-0800271c1b75,,Radiology Notes,Radiology Notes,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c390cca0-3f10-11e4-adec-0800271c1b75,,Other Notes,Other Notes,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c39178b2-3f10-11e4-adec-0800271c1b75,,Additional Advice on Discharge,Additional Advice on Discharge,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c3959ab5-3f10-11e4-adec-0800271c1b75,,Chief Complaint,Chief Complaint,,Misc,Coded,"Abdominal pain;Abdominal Lump;Anorexia;Anasarca;Anxiety states;Bleeding, rectal;Chest Pain;Cleft Palate;Constipation;Convulsions;Cough;Crying, infant, excessive;Dental caries;Dysphagia;Edema, localized, NOS;Epistaxis;Failure to thrive, child;Fatigue and malaise, other;Feeding problem, infant/elderly;Fever;Fracture upper arm;Gas/bloating;Gingival and periodontal diseases;Headache;Hearing loss;Heartburn;Blood in vomiting;Hemiplegia and hemiparesis;Hemoptysis;Hiccups;Hoarseness;Infertility;Injury;Irregular menstrual cycle;Joint swelling, single;Localized swelling/mass, superficial;Lump in breast;Swelling;Malaise and fatigue;Memory loss;Mental status changes;Nausea w/ vomiting;Nausea, alone;Nocturia;Obstructed labor;Pain, chronic, due to trauma;Pain, knee;Low backache;Palpitations;Polyuria;Rash, nonvesicular, unspec.;Something coming out of anus;Seizures, convulsions, other;Seizures, simple, febrile, unspec.;Shortness of breath;Sickle-cell anemia;Somethingcoming out per vaginum;Stomatitis and mucositis;Sweating, excessive;Throat pain;Ulcer of lower limbs;Vomiting;Walking difficulty;Wheezing",,,,,,,,,,,,,,,,,,,,,,
c3966752-3f10-11e4-adec-0800271c1b75,,Non-Coded Chief Complaint,Non-Coded Chief Complaint,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c398a4be-3f10-11e4-adec-0800271c1b75,,Chief Complaint Notes,Chief Complaint Notes,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c3998f6b-3f10-11e4-adec-0800271c1b75,,History Notes,History Notes,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c39a35e2-3f10-11e4-adec-0800271c1b75,,Examination Notes,Examination Notes,desc Examination Notes,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c44c3c37-3f10-11e4-adec-0800271c1b75,,Posture,Posture,,Misc,Coded,Sitting;Supine,,,,,,,,,,,,,,,,,,,,,,
c44cfed2-3f10-11e4-adec-0800271c1b75,,Sitting,Sitting,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c44d6b8e-3f10-11e4-adec-0800271c1b75,,Supine,Supine,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c450a66a-3f10-11e4-adec-0800271c1b75,,Fundal Height (Weeks),Fundal Height (Weeks),,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,0,
c4517f49-3f10-11e4-adec-0800271c1b75,,P/A Presenting Part,P/A Presenting Part,,Misc,Coded,Cephalic;Breech;Transverse,,,,,,,,,,,,,,,,,,,,,,
c4526510-3f10-11e4-adec-0800271c1b75,,Cephalic,Cephalic,desc Cephalic,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c45329de-3f10-11e4-adec-0800271c1b75,,Breech,Breech,desc Breech,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c453caa3-3f10-11e4-adec-0800271c1b75,,Transverse,Transverse,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c454a7d2-3f10-11e4-adec-0800271c1b75,,FHS,FHS,,Misc,Coded,Present;Absent,,,,,,,,,,,,,,,,,,,,,,
c4596f8c-3f10-11e4-adec-0800271c1b75,,Present,Present,desc Present,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c459ee22-3f10-11e4-adec-0800271c1b75,,Absent,Absent,desc Absent,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c45a7e4b-3f10-11e4-adec-0800271c1b75,,LMP,LMP,,Misc,Date,,,,,,,,,,,,,,,,,,,,,,,
c45afc4d-3f10-11e4-adec-0800271c1b75,,Amount of Liquor,Amount of Liquor,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c45ea48f-3f10-11e4-adec-0800271c1b75,,Cervix Size,Cervix Size,,Misc,Coded,Normal;Erosion;Growth,,,,,,,,,,,,,,,,,,,,,,
c45f6876-3f10-11e4-adec-0800271c1b75,,Normal,Normal,desc Normal,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c45fe531-3f10-11e4-adec-0800271c1b75,,Erosion,Erosion,desc Erosion,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c4606bd2-3f10-11e4-adec-0800271c1b75,,Growth,Growth,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c460f0d5-3f10-11e4-adec-0800271c1b75,,VIA Test,VIA Test,,Misc,Coded,VIA +ve;VIA -ve,,,,,,,,,,,,,,,,,,,,,,
c461ca9b-3f10-11e4-adec-0800271c1b75,,VIA +ve,VIA +ve,desc VIA +ve,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c462730b-3f10-11e4-adec-0800271c1b75,,VIA -ve,VIA -ve,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c4694ad6-3f10-11e4-adec-0800271c1b75,,Patient file,Patient file,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
8d830375-fc10-4a18-be29-1a7350dea40d,,Ayurvedic,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5af7ef5-d381-44e4-85cb-6890b4041f21,,Inhaler,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
61e9f4ce-fd91-405d-9a51-d0ccc94b18fa,,Gel,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
111b7c83-bd20-456a-9eb0-ab647e6566e0,,Injection,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
12f4e35a-08f1-42af-95c5-4f732c3825c6,,Food Supplement,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
29f057e5-c86d-4980-bdb0-69b46cd477c5,,Cream,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
468e9abb-138e-44ed-906c-e25b78d04c56,,Drops,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
60990734-cdad-4e94-8160-422c3796a30b,,Syrup,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
14b67db6-97a9-4754-800a-e8f7dadf1e4a,,Solution,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
5e6ad932-14a9-4a4f-98a4-780a471461fb,,Spray,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
86239663-7b04-4563-b877-d7efc4fe6c46,,Tablet(s),,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4c070636-db06-4f58-9a96-409310b4c702,,Powder,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c11814ab-4e88-46d7-8e9c-e78eb8312750,,Ointment,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
d91ceba3-a908-49a6-9b9c-0fc473efb709,,Lotion,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
5e6481fe-1f58-4c10-9c6d-69e59c0f624a,,Clobetasone,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4dbb56d3-9c50-429f-a88e-64aa39ea9420,,Dermal,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
62b91692-0641-45b1-9233-3c9609c6b6a8,,Paracetamol 500mg,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4750370f-ad8e-49c5-80d2-b2136f59c3e9,,Paracetamol 120mg/5ml,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4919a2dc-1781-498a-90e2-6cf1ec983681,,Salbutamol inhaler,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
a430727e-e343-4454-b3a4-fbc3d0100eaa,,Chana,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
72930208-b569-4453-9487-9b66d1c774ba,,Albendazole 400mg,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
97b322c9-045e-4126-b479-4376f2823a65,,Cytalon,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
5bdf695a-aba8-45bb-b7ea-3c278de29b08,,Ipratropium Bromide Respirator Solution,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4c87e6d5-7042-435e-9ef7-a8d14c15bfe1,,Pentazocine,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c1c98f8b-d6a9-4030-8864-eeeaafb66a58,,Aciclovir,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
29b7e28c-71bf-4442-9f38-b9a9d57fadc9,,Capsule(s),,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
da6975f8-aebf-457b-b6f5-f3ab14f6ea5f,,Cephlexin,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
e7c9f7e4-4fc3-409c-85a3-4747d2c8ffac,,Lajvanti Panchang 50gm,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c2e3509d-3c29-42b2-b8ce-266c2084bc95,,Hepatitis - B,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
9d2ec48e-a798-4a71-8a4e-93e5ca1d13b7,,Lajvanti Panchang,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
7ca7e858-826f-4f80-8652-303c0a75d8b8,,Beclomethasone,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
8d5243cb-db40-496b-916c-5eb2d0f4a1a2,,Sodium Thiosulphate Camical 500gm,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
27276a00-29e2-445f-9474-b0f41be32851,,Placentex,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
2e5b66c3-ab0d-4724-a1af-ee06b16c623c,,Clotrimazole+Lignocaine Ear Drop,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
fb81d5c2-c687-4708-ac87-912b182b996a,,Jelly,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
eeae78ac-194e-49dc-804c-6ad2f16b3fb9,,Lignocaine Hydrochloride 2%,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
92d29642-62fe-421a-abe7-baa7afc8654d,,Povidine,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4db80f7e-5186-4750-94f3-9d884eda01e2,,B-Complex,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
e77f0416-4e14-11e4-8a57-0800271c1b75,,Dyspepsia,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
f20b15b2-4e14-11e4-8a57-0800271c1b75,,Jaundice,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1dfb0948-4e15-11e4-8a57-0800271c1b75,,Abdominal pain,Abdominal Pain,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1dfe7928-4e15-11e4-8a57-0800271c1b75,,Abdominal Lump,Abdominal Lump,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e01664e-4e15-11e4-8a57-0800271c1b75,,Anorexia,Anorexia,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e035d7e-4e15-11e4-8a57-0800271c1b75,,Anasarca,Anasarca,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e078201-4e15-11e4-8a57-0800271c1b75,,Anxiety states,Anxiety states,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e09fa6a-4e15-11e4-8a57-0800271c1b75,,"Bleeding, rectal","Bleeding, rectal",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e0f4158-4e15-11e4-8a57-0800271c1b75,,Chest Pain,Chest Pain,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e1f19ef-4e15-11e4-8a57-0800271c1b75,,Cleft Palate,Cleft Palate,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e233bb7-4e15-11e4-8a57-0800271c1b75,,Constipation,Constipation,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e272149-4e15-11e4-8a57-0800271c1b75,,Convulsions,Convulsions,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e2918fb-4e15-11e4-8a57-0800271c1b75,,Cough,Cough,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e2d7883-4e15-11e4-8a57-0800271c1b75,,"Crying, infant, excessive","Crying, infant, excessive",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e31dff9-4e15-11e4-8a57-0800271c1b75,,Dental caries,Dental caries,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e35fb1a-4e15-11e4-8a57-0800271c1b75,,Dysphagia,Dysphagia,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e39b082-4e15-11e4-8a57-0800271c1b75,,"Edema, localized, NOS","Edema, localized, NOS",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e3d5749-4e15-11e4-8a57-0800271c1b75,,Epistaxis,Epistaxis,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1e6f31a6-4e15-11e4-8a57-0800271c1b75,,"Failure to thrive, child","Failure to thrive, child",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1ec7b018-4e15-11e4-8a57-0800271c1b75,,"Fatigue and malaise, other","Fatigue and malaise, other",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f090668-4e15-11e4-8a57-0800271c1b75,,"Feeding problem, infant/elderly","Feeding problem, infant/elderly",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f0f8ec6-4e15-11e4-8a57-0800271c1b75,,Fever,Fever,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f139595-4e15-11e4-8a57-0800271c1b75,,Fracture upper arm,Fracture upper arm,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f17bb4b-4e15-11e4-8a57-0800271c1b75,,Gas/bloating,Gas/bloating,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f1c29f6-4e15-11e4-8a57-0800271c1b75,,Gingival and periodontal diseases,Gingival and periodontal diseases,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f592562-4e15-11e4-8a57-0800271c1b75,,Headache,Headache,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f5b3d0e-4e15-11e4-8a57-0800271c1b75,,Hearing loss,Hearing loss,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f5e563c-4e15-11e4-8a57-0800271c1b75,,Heartburn,Heartburn,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f635f1a-4e15-11e4-8a57-0800271c1b75,,Blood in vomiting,Blood in vomiting,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f6685c0-4e15-11e4-8a57-0800271c1b75,,Hemiplegia and hemiparesis,Hemiplegia and hemiparesis,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f6a5ea9-4e15-11e4-8a57-0800271c1b75,,Hemoptysis,Hemoptysis,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f6ee168-4e15-11e4-8a57-0800271c1b75,,Hiccups,Hiccups,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1f70f0e3-4e15-11e4-8a57-0800271c1b75,,Hoarseness,Hoarseness,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1fa53cd0-4e15-11e4-8a57-0800271c1b75,,Infertility,Infertility,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1faa5af3-4e15-11e4-8a57-0800271c1b75,,Injury,Injury,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1fad62aa-4e15-11e4-8a57-0800271c1b75,,Irregular menstrual cycle,Irregular menstrual cycle,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1fb39d05-4e15-11e4-8a57-0800271c1b75,,"Joint swelling, single","Joint swelling, single",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1fefe32c-4e15-11e4-8a57-0800271c1b75,,"Localized swelling/mass, superficial","Localized swelling/mass, superficial",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1ff55e9c-4e15-11e4-8a57-0800271c1b75,,Lump in breast,Lump in breast,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1ff9d6fc-4e15-11e4-8a57-0800271c1b75,,Swelling,Swelling,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1ffe2cde-4e15-11e4-8a57-0800271c1b75,,Malaise and fatigue,Malaise and fatigue,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
200275e4-4e15-11e4-8a57-0800271c1b75,,Memory loss,Memory loss,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
20052626-4e15-11e4-8a57-0800271c1b75,,Mental status changes,Mental status changes,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
203d9e67-4e15-11e4-8a57-0800271c1b75,,Nausea w/ vomiting,Nausea w/ vomiting,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
207d0654-4e15-11e4-8a57-0800271c1b75,,"Nausea, alone","Nausea, alone",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
20b7d029-4e15-11e4-8a57-0800271c1b75,,Nocturia,Nocturia,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
20bb55e4-4e15-11e4-8a57-0800271c1b75,,Obstructed labor,Obstructed labor,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
20bed4ef-4e15-11e4-8a57-0800271c1b75,,"Pain, chronic, due to trauma","Pain, chronic, due to trauma",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
20f7020d-4e15-11e4-8a57-0800271c1b75,,"Pain, knee","Pain, knee",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
212927fb-4e15-11e4-8a57-0800271c1b75,,Low backache,Low backache,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
212d295f-4e15-11e4-8a57-0800271c1b75,,Palpitations,Palpitations,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
212ffc94-4e15-11e4-8a57-0800271c1b75,,Polyuria,Polyuria,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
2134b7e3-4e15-11e4-8a57-0800271c1b75,,"Rash, nonvesicular, unspec.","Rash, nonvesicular, unspec.",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
2173b7d9-4e15-11e4-8a57-0800271c1b75,,Something coming out of anus,Something coming out of anus,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
2178d694-4e15-11e4-8a57-0800271c1b75,,"Seizures, convulsions, other","Seizures, convulsions, other",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
217d6872-4e15-11e4-8a57-0800271c1b75,,"Seizures, simple, febrile, unspec.","Seizures, simple, febrile, unspec.",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
21835173-4e15-11e4-8a57-0800271c1b75,,Shortness of breath,Shortness of breath,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
21880af9-4e15-11e4-8a57-0800271c1b75,,Sickle-cell anemia,Sickle-cell anemia,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
21bdb6cf-4e15-11e4-8a57-0800271c1b75,,Somethingcoming out per vaginum,Somethingcoming out per vaginum,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
21c2aedc-4e15-11e4-8a57-0800271c1b75,,Stomatitis and mucositis,Stomatitis and mucositis,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
21c6e70d-4e15-11e4-8a57-0800271c1b75,,"Sweating, excessive","Sweating, excessive",,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
21cacfb0-4e15-11e4-8a57-0800271c1b75,,Throat pain,Throat pain,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
220fc2a9-4e15-11e4-8a57-0800271c1b75,,Ulcer of lower limbs,Ulcer of lower limbs,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
2216e20d-4e15-11e4-8a57-0800271c1b75,,Vomiting,Vomiting,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
22479fd3-4e15-11e4-8a57-0800271c1b75,,Walking difficulty,Walking difficulty,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
224b7592-4e15-11e4-8a57-0800271c1b75,,Wheezing,Wheezing,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
333eb629-8a92-11e4-977f-0800271c1b75,,IU,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
333f4c20-8a92-11e4-977f-0800271c1b75,,Unit(s),unit(s),,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
33580f17-8a92-11e4-977f-0800271c1b75,,Intradermal,ID,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
3358e040-8a92-11e4-977f-0800271c1b75,,Intraperitoneal,IP,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
